HGNC,EIF4EBP1,isa,FPLX,EIF4EBP
HGNC,ANXA2,partof,FPLX,Annexin_II_heterotetramer
HGNC,S100A10,partof,FPLX,Annexin_II_heterotetramer
HGNC,ARPC1A,partof,FPLX,Arp2_3_protein
HGNC,ARPC1B,partof,FPLX,Arp2_3_protein
HGNC,ARPC2,partof,FPLX,Arp2_3_protein
HGNC,ARPC3,partof,FPLX,Arp2_3_protein
HGNC,ARPC4,partof,FPLX,Arp2_3_protein
HGNC,ARPC5,partof,FPLX,Arp2_3_protein
HGNC,ARPC5L,partof,FPLX,Arp2_3_protein
HGNC,BCKDHA,partof,FPLX,BCKDC
HGNC,BCKDHB,partof,FPLX,BCKDC
HGNC,DBT,partof,FPLX,BCKDC
HGNC,DLD,partof,FPLX,BCKDC
HGNC,C1QA,partof,FPLX,C1
HGNC,C1QB,partof,FPLX,C1
HGNC,C1QC,partof,FPLX,C1
HGNC,C1R,partof,FPLX,C1
HGNC,C1S,partof,FPLX,C1
HGNC,C1QA,partof,FPLX,C1q
HGNC,C1QB,partof,FPLX,C1q
HGNC,CAMK2A,partof,FPLX,CAMK2_complex
HGNC,CAMK2B,partof,FPLX,CAMK2_complex
HGNC,CAMK2D,partof,FPLX,CAMK2_complex
HGNC,CAMK2G,partof,FPLX,CAMK2_complex
HGNC,SKP1,partof,FPLX,CBF3
HGNC,CCT2,partof,FPLX,CCT_complex
HGNC,CCT3,partof,FPLX,CCT_complex
HGNC,CCT4,partof,FPLX,CCT_complex
HGNC,CCT5,partof,FPLX,CCT_complex
HGNC,CCT6A,partof,FPLX,CCT_complex
HGNC,CCT6B,partof,FPLX,CCT_complex
HGNC,CCT7,partof,FPLX,CCT_complex
HGNC,CCT8,partof,FPLX,CCT_complex
HGNC,TCP1,partof,FPLX,CCT_complex
HGNC,CD247,partof,FPLX,CD3
HGNC,CD3D,partof,FPLX,CD3
HGNC,CD3E,partof,FPLX,CD3
HGNC,CD3G,partof,FPLX,CD3
HGNC,CHRNA2,partof,FPLX,CHRN
HGNC,CHRNA3,partof,FPLX,CHRN
HGNC,CHRNA4,partof,FPLX,CHRN
HGNC,CHRNA5,partof,FPLX,CHRN
HGNC,CHRNA6,partof,FPLX,CHRN
HGNC,CHRNA7,partof,FPLX,CHRN
HGNC,CHRNB2,partof,FPLX,CHRN
HGNC,CHRNB3,partof,FPLX,CHRN
HGNC,CHRNB4,partof,FPLX,CHRN
HGNC,CLTA,partof,FPLX,Clathrin
HGNC,CLTB,partof,FPLX,Clathrin
HGNC,CLTC,partof,FPLX,Clathrin
HGNC,RAD21,partof,FPLX,Cohesin
HGNC,SMC3,partof,FPLX,Cohesin
HGNC,MED1,partof,FPLX,CRSP
HGNC,MED14,partof,FPLX,CRSP
HGNC,MED17,partof,FPLX,CRSP
HGNC,MED23,partof,FPLX,CRSP
HGNC,MED26,partof,FPLX,CRSP
HGNC,MED27,partof,FPLX,CRSP
HGNC,MED7,partof,FPLX,CRSP
HGNC,DYNC1H1,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNC1I1,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNC1I2,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNC1LI1,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNC1LI2,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNLL1,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNLRB1,partof,FPLX,Cytoplasmic_dynein
HGNC,DYNLRB2,partof,FPLX,Cytoplasmic_dynein
HGNC,POLD1,partof,FPLX,DNA_polymerase_delta
HGNC,POLD2,partof,FPLX,DNA_polymerase_delta
HGNC,POLD3,partof,FPLX,DNA_polymerase_delta
HGNC,POLD4,partof,FPLX,DNA_polymerase_delta
HGNC,DAG1,partof,FPLX,DGC
HGNC,DMD,partof,FPLX,DGC
HGNC,DTNA,partof,FPLX,DGC
HGNC,DTNB,partof,FPLX,DGC
HGNC,NOS1,partof,FPLX,DGC
HGNC,SGCA,partof,FPLX,DGC
HGNC,SGCB,partof,FPLX,DGC
HGNC,SGCD,partof,FPLX,DGC
HGNC,SGCE,partof,FPLX,DGC
HGNC,SGCZ,partof,FPLX,DGC
HGNC,SNTA1,partof,FPLX,DGC
HGNC,SNTB1,partof,FPLX,DGC
HGNC,SNTG1,partof,FPLX,DGC
HGNC,SNTG2,partof,FPLX,DGC
HGNC,SSPN,partof,FPLX,DGC
HGNC,UTRN,partof,FPLX,DGC
HGNC,EIF2B1,partof,FPLX,EIF2B
HGNC,EIF2B2,partof,FPLX,EIF2B
HGNC,EIF2B3,partof,FPLX,EIF2B
HGNC,EIF2B4,partof,FPLX,EIF2B
HGNC,EIF2B5,partof,FPLX,EIF2B
HGNC,FGA,partof,FPLX,Fibrinogen
HGNC,FGB,partof,FPLX,Fibrinogen
HGNC,FGG,partof,FPLX,Fibrinogen
HGNC,CGA,partof,FPLX,FSH
HGNC,FSHB,partof,FPLX,FSH
HGNC,APH1A,partof,FPLX,Gamma_secretase
HGNC,PSEN1,partof,FPLX,Gamma_secretase
HGNC,PSENEN,partof,FPLX,Gamma_secretase
HGNC,GPAA1,partof,FPLX,GPIT
HGNC,PIGK,partof,FPLX,GPIT
HGNC,PIGS,partof,FPLX,GPIT
HGNC,PIGT,partof,FPLX,GPIT
HGNC,PIGU,partof,FPLX,GPIT
HGNC,GTF2E1,partof,FPLX,GTF2E
HGNC,GTF2E2,partof,FPLX,GTF2E
HGNC,GTF2F1,partof,FPLX,GTF2F
HGNC,GTF2F2,partof,FPLX,GTF2F
HGNC,ALB,partof,FPLX,HDL
HGNC,APOA1,partof,FPLX,HDL
HGNC,APOA2,partof,FPLX,HDL
HGNC,APOE,partof,FPLX,HDL
HGNC,CLU,partof,FPLX,HDL
HGNC,HBA1,partof,FPLX,Hemoglobin
HGNC,HBA2,partof,FPLX,Hemoglobin
HGNC,HBB,partof,FPLX,Hemoglobin
HGNC,HBD,partof,FPLX,Hemoglobin
HGNC,HBE1,partof,FPLX,Hemoglobin
HGNC,HBG1,partof,FPLX,Hemoglobin
HGNC,HBG2,partof,FPLX,Hemoglobin
HGNC,HBM,partof,FPLX,Hemoglobin
HGNC,HBQ1,partof,FPLX,Hemoglobin
HGNC,HBZ,partof,FPLX,Hemoglobin
HGNC,GP1BA,partof,FPLX,GPIb_IX_V
HGNC,GP1BB,partof,FPLX,GPIb_IX_V
HGNC,GP5,partof,FPLX,GPIb_IX_V
HGNC,GP9,partof,FPLX,GPIb_IX_V
HGNC,CHUK,partof,FPLX,IKK_complex
HGNC,IKBKB,partof,FPLX,IKK_complex
HGNC,IKBKG,partof,FPLX,IKK_complex
HGNC,IFNGR1,partof,FPLX,Interferon_gamma_receptor
HGNC,IFNGR2,partof,FPLX,Interferon_gamma_receptor
HGNC,BUB1,partof,FPLX,Kinetochore
HGNC,BUB1B,partof,FPLX,Kinetochore
HGNC,BUB3,partof,FPLX,Kinetochore
HGNC,CENPC,partof,FPLX,Kinetochore
HGNC,CENPE,partof,FPLX,Kinetochore
HGNC,CENPF,partof,FPLX,Kinetochore
HGNC,CENPH,partof,FPLX,Kinetochore
HGNC,DCTN2,partof,FPLX,Kinetochore
HGNC,KIF22,partof,FPLX,Kinetochore
HGNC,MAD2L1,partof,FPLX,Kinetochore
HGNC,PAFAH1B1,partof,FPLX,Kinetochore
HGNC,PSEN1,partof,FPLX,Kinetochore
HGNC,PSEN2,partof,FPLX,Kinetochore
HGNC,SMC1A,partof,FPLX,Kinetochore
HGNC,SUGT1,partof,FPLX,Kinetochore
HGNC,SUMO3,partof,FPLX,Kinetochore
HGNC,ZW10,partof,FPLX,Kinetochore
HGNC,LAMA1,partof,FPLX,Laminin_111
HGNC,LAMB1,partof,FPLX,Laminin_111
HGNC,LAMC1,partof,FPLX,Laminin_111
HGNC,LAMA3,partof,FPLX,Laminin_332
HGNC,LAMB3,partof,FPLX,Laminin_332
HGNC,LAMC2,partof,FPLX,Laminin_332
HGNC,CGA,partof,FPLX,LH
HGNC,LHB,partof,FPLX,LH
HGNC,C5,partof,FPLX,MAC
HGNC,C6,partof,FPLX,MAC
HGNC,C7,partof,FPLX,MAC
HGNC,C8A,partof,FPLX,MAC
HGNC,C8B,partof,FPLX,MAC
HGNC,C8G,partof,FPLX,MAC
HGNC,C9,partof,FPLX,MAC
HGNC,ATP1A1,isa,FPLX,ATP1A
HGNC,ATP1A2,isa,FPLX,ATP1A
HGNC,ATP1A3,isa,FPLX,ATP1A
HGNC,ATP1A4,isa,FPLX,ATP1A
HGNC,ATP1B1,isa,FPLX,ATP1B
HGNC,ATP1B2,isa,FPLX,ATP1B
HGNC,ATP1B3,isa,FPLX,ATP1B
HGNC,ATP1B4,isa,FPLX,ATP1B
FPLX,ATP1A,partof,FPLX,Na_K_ATPase
FPLX,ATP1B,partof,FPLX,Na_K_ATPase
HGNC,MT-ND1,partof,FPLX,NADH_dehydrogenase
HGNC,MT-ND2,partof,FPLX,NADH_dehydrogenase
HGNC,MT-ND3,partof,FPLX,NADH_dehydrogenase
HGNC,MT-ND4,partof,FPLX,NADH_dehydrogenase
HGNC,MT-ND4L,partof,FPLX,NADH_dehydrogenase
HGNC,MT-ND5,partof,FPLX,NADH_dehydrogenase
HGNC,MT-ND6,partof,FPLX,NADH_dehydrogenase
HGNC,CYBA,partof,FPLX,NADPH_oxidase
HGNC,CYBB,partof,FPLX,NADPH_oxidase
HGNC,DUOX1,partof,FPLX,NADPH_oxidase
HGNC,DUOX2,partof,FPLX,NADPH_oxidase
HGNC,NCF1,partof,FPLX,NADPH_oxidase
HGNC,NCF2,partof,FPLX,NADPH_oxidase
HGNC,NCF4,partof,FPLX,NADPH_oxidase
HGNC,NOX1,partof,FPLX,NADPH_oxidase
HGNC,NOX3,partof,FPLX,NADPH_oxidase
HGNC,NOX4,partof,FPLX,NADPH_oxidase
HGNC,NOX5,partof,FPLX,NADPH_oxidase
HGNC,RAC1,partof,FPLX,NADPH_oxidase
HGNC,NFYA,partof,FPLX,NFY
HGNC,NFYB,partof,FPLX,NFY
HGNC,NFYC,partof,FPLX,NFY
HGNC,CALM1,partof,FPLX,PhK
HGNC,PHKA1,partof,FPLX,PhK
HGNC,PHKA2,partof,FPLX,PhK
HGNC,PHKB,partof,FPLX,PhK
HGNC,PHKG1,partof,FPLX,PhK
HGNC,PHKG2,partof,FPLX,PhK
HGNC,BMI1,partof,FPLX,PRC1_complex
HGNC,CBX2,partof,FPLX,PRC1_complex
HGNC,CBX4,partof,FPLX,PRC1_complex
HGNC,CBX8,partof,FPLX,PRC1_complex
HGNC,PCGF2,partof,FPLX,PRC1_complex
HGNC,PHC1,partof,FPLX,PRC1_complex
HGNC,PHC2,partof,FPLX,PRC1_complex
HGNC,PHC3,partof,FPLX,PRC1_complex
HGNC,PHF1,partof,FPLX,PRC1_complex
HGNC,RING1,partof,FPLX,PRC1_complex
HGNC,RNF2,partof,FPLX,PRC1_complex
HGNC,SCMH1,partof,FPLX,PRC1_complex
HGNC,YY1,partof,FPLX,PRC1_complex
HGNC,ZNF134,partof,FPLX,PRC1_complex
HGNC,EED,partof,FPLX,PRC2_complex
HGNC,EZH1,partof,FPLX,PRC2_complex
HGNC,EZH2,partof,FPLX,PRC2_complex
HGNC,SUZ12,partof,FPLX,PRC2_complex
HGNC,PCCA,partof,FPLX,Propionyl_CoA_carboxylase
HGNC,PCCB,partof,FPLX,Propionyl_CoA_carboxylase
HGNC,PSMA1,partof,FPLX,Proteasome
HGNC,PSMA2,partof,FPLX,Proteasome
HGNC,PSMA3,partof,FPLX,Proteasome
HGNC,PSMA4,partof,FPLX,Proteasome
HGNC,PSMA5,partof,FPLX,Proteasome
HGNC,PSMA6,partof,FPLX,Proteasome
HGNC,PSMA7,partof,FPLX,Proteasome
HGNC,PSMA8,partof,FPLX,Proteasome
HGNC,PSMB1,partof,FPLX,Proteasome
HGNC,PSMB10,partof,FPLX,Proteasome
HGNC,PSMB2,partof,FPLX,Proteasome
HGNC,PSMB3,partof,FPLX,Proteasome
HGNC,PSMB4,partof,FPLX,Proteasome
HGNC,PSMB5,partof,FPLX,Proteasome
HGNC,PSMB6,partof,FPLX,Proteasome
HGNC,PSMB7,partof,FPLX,Proteasome
HGNC,PSMB8,partof,FPLX,Proteasome
HGNC,PSMB9,partof,FPLX,Proteasome
HGNC,PSMC1,partof,FPLX,Proteasome
HGNC,PSMC2,partof,FPLX,Proteasome
HGNC,PSMC3,partof,FPLX,Proteasome
HGNC,PSMC4,partof,FPLX,Proteasome
HGNC,PSMC5,partof,FPLX,Proteasome
HGNC,PSMC6,partof,FPLX,Proteasome
HGNC,PSMD1,partof,FPLX,Proteasome
HGNC,PSMD10,partof,FPLX,Proteasome
HGNC,PSMD11,partof,FPLX,Proteasome
HGNC,PSMD12,partof,FPLX,Proteasome
HGNC,PSMD13,partof,FPLX,Proteasome
HGNC,PSMD14,partof,FPLX,Proteasome
HGNC,PSMD2,partof,FPLX,Proteasome
HGNC,PSMD3,partof,FPLX,Proteasome
HGNC,PSMD4,partof,FPLX,Proteasome
HGNC,PSMD5,partof,FPLX,Proteasome
HGNC,PSMD6,partof,FPLX,Proteasome
HGNC,PSMD7,partof,FPLX,Proteasome
HGNC,PSMD8,partof,FPLX,Proteasome
HGNC,PSMD9,partof,FPLX,Proteasome
HGNC,PSME1,partof,FPLX,Proteasome
HGNC,PSME2,partof,FPLX,Proteasome
HGNC,PSME3,partof,FPLX,Proteasome
HGNC,PSMF1,partof,FPLX,Proteasome
HGNC,SEM1,partof,FPLX,Proteasome
HGNC,USP5,partof,FPLX,Proteasome
HGNC,ATP5F1A,partof,FPLX,ATP_synthase
HGNC,ATP5F1B,partof,FPLX,ATP_synthase
HGNC,ATP5F1C,partof,FPLX,ATP_synthase
HGNC,ATP5F1D,partof,FPLX,ATP_synthase
HGNC,ATP5F1E,partof,FPLX,ATP_synthase
HGNC,ATP5PB,partof,FPLX,ATP_synthase
FPLX,ATP5G,partof,FPLX,ATP_synthase
HGNC,ATP5PD,partof,FPLX,ATP_synthase
HGNC,ATP5ME,partof,FPLX,ATP_synthase
HGNC,ATP5MF,partof,FPLX,ATP_synthase
HGNC,ATP5MG,partof,FPLX,ATP_synthase
HGNC,ATP5PO,partof,FPLX,ATP_synthase
HGNC,ATP5PF,partof,FPLX,ATP_synthase
HGNC,MT-ATP6,partof,FPLX,ATP_synthase
HGNC,MT-ATP8,partof,FPLX,ATP_synthase
HGNC,DLAT,partof,FPLX,PDH
HGNC,DLD,partof,FPLX,PDH
HGNC,PDHA1,partof,FPLX,PDH
HGNC,PDHA2,partof,FPLX,PDH
HGNC,PDHB,partof,FPLX,PDH
HGNC,PDHX,partof,FPLX,PDH
HGNC,SDHA,partof,FPLX,ETC_complex_II
HGNC,SDHB,partof,FPLX,ETC_complex_II
HGNC,SDHC,partof,FPLX,ETC_complex_II
HGNC,SDHD,partof,FPLX,ETC_complex_II
HGNC,CYC1,partof,FPLX,ETC_complex_III
HGNC,MT-CYB,partof,FPLX,ETC_complex_III
HGNC,UQCRB,partof,FPLX,ETC_complex_III
HGNC,UQCRC1,partof,FPLX,ETC_complex_III
HGNC,UQCRC2,partof,FPLX,ETC_complex_III
HGNC,UQCRFS1,partof,FPLX,ETC_complex_III
HGNC,UQCRH,partof,FPLX,ETC_complex_III
HGNC,UQCRQ,partof,FPLX,ETC_complex_III
HGNC,RFC1,partof,FPLX,RFC
HGNC,RFC2,partof,FPLX,RFC
HGNC,RFC3,partof,FPLX,RFC
HGNC,RFC4,partof,FPLX,RFC
HGNC,RFC5,partof,FPLX,RFC
HGNC,POLR1A,partof,FPLX,RNApo_I
HGNC,POLR1B,partof,FPLX,RNApo_I
HGNC,POLR1C,partof,FPLX,RNApo_I
HGNC,POLR1D,partof,FPLX,RNApo_I
HGNC,POLR2A,partof,FPLX,RNApo_II
HGNC,POLR2B,partof,FPLX,RNApo_II
HGNC,POLR2C,partof,FPLX,RNApo_II
HGNC,POLR2D,partof,FPLX,RNApo_II
HGNC,POLR2E,partof,FPLX,RNApo_II
HGNC,POLR2F,partof,FPLX,RNApo_II
HGNC,POLR2G,partof,FPLX,RNApo_II
HGNC,POLR2H,partof,FPLX,RNApo_II
HGNC,POLR2I,partof,FPLX,RNApo_II
HGNC,POLR2J,partof,FPLX,RNApo_II
HGNC,POLR2J2,partof,FPLX,RNApo_II
HGNC,POLR2K,partof,FPLX,RNApo_II
HGNC,POLR2L,partof,FPLX,RNApo_II
HGNC,F2,partof,FPLX,Thrombin_antithrombin
HGNC,SERPINC1,partof,FPLX,Thrombin_antithrombin
HGNC,TAF1A,partof,FPLX,TIF_IB
HGNC,TAF1B,partof,FPLX,TIF_IB
HGNC,TAF1C,partof,FPLX,TIF_IB
HGNC,TBP,partof,FPLX,TIF_IB
HGNC,MAPKAP1,partof,FPLX,mTORC2
HGNC,MTOR,partof,FPLX,mTORC2
HGNC,RICTOR,partof,FPLX,mTORC2
HGNC,MLST8,partof,FPLX,mTORC2
HGNC,MTOR,partof,FPLX,mTORC1
HGNC,RPTOR,partof,FPLX,mTORC1
HGNC,TP53,isa,FPLX,p53_family
HGNC,TP63,isa,FPLX,p53_family
HGNC,TP73,isa,FPLX,p53_family
HGNC,PTCH1,isa,FPLX,Patched
HGNC,PTCH2,isa,FPLX,Patched
HGNC,TNNC1,isa,FPLX,Troponin_C
HGNC,TNNC2,isa,FPLX,Troponin_C
HGNC,TNNI1,isa,FPLX,Troponin_I
HGNC,TNNI2,isa,FPLX,Troponin_I
HGNC,TNNI3,isa,FPLX,Troponin_I
HGNC,TNNT1,isa,FPLX,Troponin_T
HGNC,TNNT2,isa,FPLX,Troponin_T
HGNC,TNNT3,isa,FPLX,Troponin_T
FPLX,Troponin_C,partof,FPLX,Troponin
FPLX,Troponin_I,partof,FPLX,Troponin
FPLX,Troponin_T,partof,FPLX,Troponin
HGNC,ATP2A1,isa,FPLX,SERCA
HGNC,ATP2A2,isa,FPLX,SERCA
HGNC,ATP2A3,isa,FPLX,SERCA
HGNC,YBX1,isa,FPLX,YBX
HGNC,YBX2,isa,FPLX,YBX
HGNC,YBX3,isa,FPLX,YBX
HGNC,CHEK1,isa,FPLX,CHEK
HGNC,CHEK2,isa,FPLX,CHEK
HGNC,PARP1,isa,FPLX,PARP
HGNC,PARP2,isa,FPLX,PARP
HGNC,PARP3,isa,FPLX,PARP
HGNC,PARP4,isa,FPLX,PARP
HGNC,PARP6,isa,FPLX,PARP
HGNC,PARP8,isa,FPLX,PARP
HGNC,PARP9,isa,FPLX,PARP
HGNC,PARP10,isa,FPLX,PARP
HGNC,PARP11,isa,FPLX,PARP
HGNC,PARP12,isa,FPLX,PARP
HGNC,PARP14,isa,FPLX,PARP
HGNC,PARP15,isa,FPLX,PARP
HGNC,PARP16,isa,FPLX,PARP
HGNC,TNKS,isa,FPLX,PARP
HGNC,TNKS2,isa,FPLX,PARP
HGNC,TIPARP,isa,FPLX,PARP
HGNC,NFE2L1,isa,FPLX,NFE
HGNC,NFE2L2,isa,FPLX,NFE
HGNC,NFE2L3,isa,FPLX,NFE
HGNC,CDKN1A,isa,FPLX,CDKN1
HGNC,CDKN1B,isa,FPLX,CDKN1
HGNC,CDKN1C,isa,FPLX,CDKN1
HGNC,CDKN2A,isa,FPLX,CDKN2
HGNC,CDKN2B,isa,FPLX,CDKN2
HGNC,CDKN2C,isa,FPLX,CDKN2
HGNC,CDKN2D,isa,FPLX,CDKN2
FPLX,CDKN1,isa,FPLX,CDKN
FPLX,CDKN2,isa,FPLX,CDKN
HGNC,CDKN3,isa,FPLX,CDKN
HGNC,ARHGDIA,isa,FPLX,RhoGDI
HGNC,ARHGDIB,isa,FPLX,RhoGDI
HGNC,ARHGDIG,isa,FPLX,RhoGDI
HGNC,RPA1,partof,FPLX,RPA
HGNC,RPA2,partof,FPLX,RPA
HGNC,RPA3,partof,FPLX,RPA
HGNC,TRA,partof,FPLX,TCR
HGNC,TRB,partof,FPLX,TCR
HGNC,TRD,partof,FPLX,TCR
HGNC,TRG,partof,FPLX,TCR
